courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00
GO560,2,5,5,3,4,3,2,2,3,3,3,5,4,4,4,4,3,2,3,3,3,4,5,3,3,4,1,2,4,4,3,4,3,3,3,2
GO584,2,5,2,2,3,1,4,2,3,3,4,3,3,5,1,3,5,3,4,1,1,1,5,5,3,2,2,3,3,4,4,4,3,4,4,3
GO590,3,2,3,5,3,5,1,4,4,3,5,3,2,2,3,5,1,3,4,2,2,3,2,2,2,2,3,3,4,3,5,4,5,3,4,4
GO599,3,2,3,2,2,3,3,5,3,3,3,3,3,4,3,3,3,4,5,3,3,4,4,3,2,3,3,3,2,1,3,5,5,3,4,2
GO607,3,1,4,5,4,3,4,5,2,4,2,4,1,2,4,2,2,3,4,2,4,4,3,3,1,3,2,2,3,3,4,3,5,2,1,3
GO614,1,4,3,3,3,3,3,1,1,3,2,4,2,1,2,3,1,2,3,3,4,4,2,2,3,4,5,1,3,4,4,1,3,2,1,3
GO618,2,4,4,4,3,1,2,3,3,3,3,3,2,3,3,4,3,2,3,4,1,4,2,3,5,3,3,1,2,3,3,3,5,3,3,3
GO631,3,3,3,5,3,3,3,1,4,3,3,4,4,3,4,2,3,2,1,1,3,1,3,3,4,1,2,3,3,2,5,2,4,2,4,3
GO633,5,3,1,3,3,2,2,4,1,3,3,3,1,3,1,2,3,5,2,2,3,3,3,5,5,3,3,5,1,3,3,2,5,4,3,4
GO652,3,4,2,2,2,3,2,2,5,5,3,4,5,3,3,4,3,2,3,3,5,3,4,4,3,4,2,3,4,3,4,2,4,2,3,3
GO671,3,2,3,3,3,3,3,5,5,3,3,3,1,3,2,2,3,3,2,4,4,4,3,1,2,2,2,4,5,4,4,3,4,5,3,2
GO694,2,3,3,5,3,3,1,3,3,4,3,5,3,3,5,5,2,4,2,3,2,3,3,3,3,3,2,4,3,3,5,2,3,3,2,3
GO739,4,2,3,3,3,4,4,3,4,4,3,5,4,2,3,4,3,4,3,3,2,3,3,4,3,1,3,3,4,4,3,2,2,2,4,2
GO748,3,3,5,5,5,4,4,4,4,5,3,3,3,3,4,4,3,3,5,2,2,4,2,3,2,2,3,3,3,2,4,3,3,2,3,3
GO762,3,5,5,3,1,3,1,4,3,4,5,3,3,3,2,5,3,2,4,2,2,3,3,3,3,2,3,3,5,1,2,5,5,4,1,3
GO763,3,4,1,2,3,2,3,4,4,3,4,2,2,3,1,1,3,5,5,3,2,2,3,2,1,3,3,2,4,4,3,1,5,3,2,3
GO786,3,3,3,3,4,3,1,1,3,3,2,3,2,4,4,2,3,5,2,5,3,3,1,4,3,4,4,3,2,2,2,4,2,3,3,4
GO817,3,5,4,4,1,2,2,3,4,2,2,3,2,3,1,3,3,3,2,2,4,4,3,3,1,4,4,3,5,2,3,5,3,1,4,1
GO830,4,1,3,3,2,4,4,3,2,4,4,4,3,2,4,4,3,3,3,4,4,4,3,3,4,2,3,3,5,1,2,2,3,2,3,4
GO837,3,2,4,3,2,3,4,4,3,2,4,3,4,3,2,2,2,2,2,3,3,3,3,4,5,2,3,1,2,3,3,4,3,2,4,1
GO839,2,2,5,3,3,4,3,4,3,5,4,3,3,5,3,3,4,3,2,3,3,1,3,4,2,1,4,3,2,4,3,3,3,2,4,3
GO853,3,4,1,1,2,1,3,3,2,2,2,5,3,3,3,3,1,5,4,3,3,3,2,2,3,1,1,3,5,5,1,2,3,4,5,4
GO876,3,2,1,1,3,1,4,4,1,5,3,5,5,2,3,2,4,3,5,2,3,5,3,1,3,2,1,3,2,4,3,4,1,1,1,2
GO892,3,3,5,3,1,2,4,3,4,2,2,2,4,2,3,3,3,2,3,1,5,1,1,3,4,2,3,1,1,3,2,3,4,4,2,3
GO904,5,4,2,3,5,3,4,3,2,2,1,2,4,3,4,3,3,2,5,3,3,5,3,4,4,2,1,5,3,1,3,3,4,5,5,5
GO941,1,4,2,2,4,3,5,1,4,2,2,3,3,3,5,3,2,2,3,3,3,2,4,1,3,3,2,4,3,3,3,5,3,3,2,1
HI013,2,5,3,4,2,3,5,1,3,5,5,4,4,3,2,4,5,3,2,3,3,2,4,3,3,3,2,3,3,3,2,3,3,5,4,4
HI026,3,3,2,4,3,4,3,2,2,4,2,2,5,3,2,2,2,3,4,2,4,2,2,5,2,4,4,1,3,3,5,3,3,2,3,2
HI039,1,5,2,2,3,4,1,2,1,1,3,3,3,3,4,3,5,3,4,3,3,4,2,3,4,4,3,3,2,5,3,4,1,2,3,3
HI055,3,1,2,2,2,2,4,3,3,5,3,5,2,3,3,3,3,2,4,3,1,3,4,2,1,4,5,1,5,3,5,3,4,4,1,1
HI061,3,2,3,5,2,3,3,3,2,2,4,4,4,4,3,4,3,2,3,2,3,2,3,3,4,3,5,1,3,3,5,3,3,2,2,3
HI089,4,2,2,2,2,5,4,3,2,5,1,3,5,3,1,2,5,1,3,4,4,3,2,3,2,2,4,2,1,3,3,4,4,3,3,3
HI098,2,3,3,1,2,3,3,3,4,3,5,3,3,1,3,4,3,2,3,1,3,3,3,4,3,3,3,4,4,2,3,3,2,1,2,4
HI101,3,3,3,4,3,3,1,3,3,3,3,3,3,3,1,3,4,4,5,2,2,3,2,1,3,2,2,5,2,2,2,4,4,2,2,4
HI113,2,5,3,2,4,3,2,3,4,2,3,1,4,3,2,3,4,4,3,4,3,2,4,3,3,5,3,1,4,2,3,2,2,3,3,3
HI155,4,3,3,4,4,3,3,3,3,3,3,2,5,4,2,1,4,4,5,2,1,5,2,4,1,4,2,3,3,5,1,2,1,4,3,3
HI199,2,3,3,3,4,1,3,4,5,4,2,3,2,2,3,4,1,2,3,2,3,2,2,3,4,3,4,2,4,3,4,3,2,2,3,1
HI201,5,2,3,2,1,3,3,4,1,5,3,5,2,4,3,3,1,3,1,3,3,4,5,2,3,3,4,5,5,5,4,5,3,5,4,2
HI210,1,2,4,3,2,4,2,4,4,5,2,5,3,3,3,3,5,3,5,2,3,3,3,5,4,3,4,3,1,3,3,5,1,3,1,2
HI212,3,2,4,3,2,3,1,4,1,1,3,5,4,2,2,3,4,3,3,2,2,3,2,2,2,3,1,3,5,1,3,4,3,2,1,3
HI218,3,2,4,4,2,4,2,3,2,3,2,3,2,4,1,2,2,1,4,5,4,4,1,2,3,5,3,3,2,2,3,4,1,4,5,4
HI246,5,1,5,3,4,2,3,1,1,5,4,3,3,4,3,4,3,3,5,3,3,5,5,5,3,3,2,1,4,2,3,5,5,1,3,4
HI259,3,4,4,3,3,3,3,3,4,5,2,5,3,4,2,2,3,3,2,4,3,5,3,2,3,5,3,1,5,2,3,3,3,2,5,5
HI290,3,2,2,2,3,3,1,3,4,4,3,4,3,3,4,4,3,3,5,3,3,4,2,3,5,3,2,3,2,3,2,3,3,3,3,2
HI294,3,3,2,4,4,2,1,1,3,2,1,3,5,3,4,2,1,1,5,3,3,3,4,3,3,5,3,3,3,4,2,2,4,3,5,3
HI295,3,1,4,3,3,2,5,3,2,5,4,3,5,1,1,3,2,5,4,3,4,1,3,5,4,3,2,2,3,3,1,3,4,3,2,5
HI331,2,4,2,3,3,3,3,2,3,3,2,5,4,4,3,2,3,4,1,3,3,2,3,5,4,2,3,2,3,4,3,4,3,3,3,4
HI342,3,5,4,4,4,2,3,3,3,4,1,2,4,1,2,3,4,3,5,2,4,2,2,3,1,3,3,2,4,3,5,4,2,3,3,4
HI384,4,3,1,3,4,4,4,3,1,5,5,2,2,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,3,5,4,3,5,4,5,2
HI397,4,3,4,2,3,3,4,4,2,2,4,3,3,4,4,2,3,4,4,2,2,2,5,3,3,1,1,3,3,3,2,3,4,2,4,2
HI404,2,3,5,3,3,3,2,2,5,2,3,5,2,3,2,2,2,3,4,3,5,2,3,3,2,2,3,4,5,2,4,4,3,2,5,3
HI413,5,3,3,2,5,2,1,3,3,2,3,3,3,1,3,2,2,4,3,2,3,2,2,3,4,4,3,3,4,2,2,3,3,4,2,3
HI420,4,3,3,2,2,1,3,5,4,3,4,3,3,2,3,2,3,4,2,2,2,3,2,3,3,3,2,5,3,4,4,3,2,3,3,3
HI456,1,1,3,2,5,2,3,4,4,3,2,2,3,3,3,2,5,1,3,5,3,3,2,5,1,3,4,1,4,5,3,3,4,3,4,3
HI460,1,2,1,2,1,3,2,4,4,3,3,2,3,3,4,1,4,4,3,2,3,3,3,3,2,2,1,2,2,2,2,4,4,3,3,4
HI489,3,2,4,3,3,5,3,5,3,3,3,4,1,3,4,3,2,2,3,4,3,3,2,3,3,3,5,4,2,3,1,2,2,3,3,3
HI492,5,2,3,3,2,5,3,5,3,2,2,4,1,5,3,2,3,2,1,4,3,3,2,1,3,3,4,3,4,2,1,2,4,4,2,1
HI507,3,4,4,2,3,4,2,3,3,2,5,5,3,2,4,2,2,3,3,1,3,1,4,5,4,3,2,4,5,2,3,3,3,3,5,2
HI509,3,5,3,4,1,5,2,5,2,3,3,3,2,5,3,3,2,4,3,5,3,2,3,4,3,4,1,3,5,2,1,4,3,3,3,5
HI512,4,3,2,2,4,3,4,3,2,3,2,4,4,1,3,4,3,3,3,4,3,4,4,4,5,4,1,2,1,2,1,3,1,3,4,4
HI538,5,2,3,3,3,3,1,2,4,4,3,2,3,1,5,4,1,2,3,2,5,4,2,1,4,3,3,2,2,3,3,2,2,3,4,2
HI543,4,2,3,4,3,2,2,1,4,1,2,2,3,4,2,3,1,3,2,2,3,4,4,3,2,2,3,4,5,3,3,3,3,3,2,2
HI545,1,3,3,4,4,5,1,3,3,4,2,1,3,5,4,3,4,1,3,4,2,2,4,3,5,2,3,3,4,2,3,2,4,2,1,3
HI553,3,2,2,4,1,1,2,5,1,4,4,3,2,3,4,4,4,2,3,2,3,3,2,1,2,3,4,3,4,2,2,2,3,3,4,3
HI560,3,1,1,1,3,3,2,3,3,1,3,4,2,3,2,4,5,3,2,3,2,1,3,1,2,4,3,1,3,5,1,3,4,3,2,2
HI567,4,5,4,5,3,5,3,5,2,4,2,1,3,3,1,5,3,5,5,3,2,2,3,3,3,3,2,3,1,4,1,3,2,4,3,2
HI575,3,5,5,2,4,1,2,3,2,4,5,1,2,3,3,5,4,3,2,4,2,5,1,3,1,3,3,3,4,3,2,4,4,2,4,5
HI587,3,2,3,3,3,3,5,3,2,4,3,2,3,1,5,3,4,2,4,3,3,5,3,3,1,3,4,4,3,5,3,3,3,3,3,3
HI588,5,2,2,1,3,3,1,3,3,4,5,3,2,1,4,3,2,2,4,3,3,2,3,4,4,4,3,3,3,2,4,3,3,5,5,3
HI598,1,3,5,2,5,1,3,3,2,5,3,2,3,4,2,4,2,2,2,2,3,5,1,2,2,3,4,4,1,3,3,3,3,4,3,2
HI626,3,3,2,3,4,3,3,4,4,3,3,4,2,3,2,5,1,2,3,4,3,4,3,3,4,1,5,4,5,4,4,2,3,3,2,4
HI642,2,1,4,5,4,4,3,4,3,5,2,4,3,3,4,4,4,2,2,1,2,2,4,3,4,3,3,2,4,4,3,3,2,4,4,3
HI649,2,2,1,1,2,2,3,3,3,3,3,3,2,4,5,3,1,4,5,1,1,4,3,5,2,4,1,2,5,2,2,4,2,1,3,3
HI652,4,4,3,3,3,4,4,5,5,3,3,3,2,1,4,3,3,3,4,2,3,3,4,3,5,3,5,4,3,3,3,4,3,3,3,4
HI670,1,1,1,2,3,4,3,1,3,5,3,5,2,2,4,3,4,4,2,3,3,4,3,1,3,5,1,2,3,4,3,2,3,1,2,3
HI687,3,3,2,3,4,3,3,2,1,4,3,3,4,4,4,3,2,5,5,2,4,3,3,2,3,2,3,2,3,3,4,2,4,3,4,3
HI701,4,3,3,3,5,4,3,2,4,5,2,5,2,5,4,3,3,3,3,5,4,3,5,3,4,4,5,1,3,3,3,3,4,3,3,2
HI706,2,3,2,2,3,1,2,4,4,3,3,5,1,3,3,4,5,3,3,3,5,4,3,4,1,3,1,2,3,4,3,3,2,3,3,3
HI725,3,3,3,3,2,3,3,4,4,5,3,3,4,3,2,4,2,2,4,4,4,2,4,4,4,4,3,2,4,3,3,4,3,3,3,2
HI734,2,4,2,1,5,2,3,5,3,4,5,4,3,3,3,4,4,4,3,3,3,1,4,2,3,4,1,5,1,5,3,2,3,4,3,3
HI749,5,2,4,2,3,2,3,1,3,3,3,3,3,2,5,3,2,3,4,1,2,4,3,3,5,1,3,3,1,2,3,1,3,5,4,3
HI751,2,3,3,5,5,3,2,5,4,3,3,3,5,2,4,1,5,3,2,1,3,2,3,2,1,3,3,3,3,3,3,2,2,2,3,3
HI757,3,4,3,3,1,4,3,4,4,4,4,3,3,5,5,3,3,4,3,2,3,1,3,4,2,5,5,4,5,3,3,4,3,3,3,3
HI760,4,3,4,3,3,2,4,1,5,4,3,5,3,1,3,2,3,3,4,3,3,3,3,2,2,4,3,1,3,3,4,5,4,3,2,2
HI769,3,3,3,2,3,2,4,2,3,1,3,1,2,2,3,3,4,2,1,3,3,2,3,4,3,3,2,1,5,2,2,5,4,3,3,4
HI775,4,1,3,2,1,3,3,2,3,3,3,4,4,5,3,3,4,4,4,3,2,4,4,4,2,3,3,4,4,2,3,1,3,3,4,4
HI805,3,3,3,3,5,4,2,3,2,3,3,1,4,3,5,1,4,4,2,3,4,3,3,5,1,3,3,3,2,3,4,3,3,2,4,3
HI807,5,1,3,2,3,2,4,4,2,2,4,3,3,2,3,2,3,3,4,3,3,2,5,3,2,2,1,1,3,3,5,2,4,3,2,5
HI808,4,3,3,5,3,2,1,3,3,4,2,5,3,3,1,5,3,3,5,5,2,5,4,1,2,3,3,4,2,4,4,3,5,4,2,4
HI831,5,2,5,1,3,4,4,4,3,3,3,3,3,4,3,3,1,3,2,3,2,1,3,3,3,2,5,1,4,4,2,3,5,3,2,3
HI835,3,4,5,1,3,2,5,3,4,3,4,2,5,3,4,2,3,3,1,3,3,2,2,3,3,3,3,2,2,4,2,3,3,5,1,4
HI836,3,1,2,3,3,3,5,3,3,4,4,1,4,3,2,2,1,3,2,3,3,4,3,3,4,4,4,2,2,3,3,2,2,5,3,3
HI846,1,4,3,2,5,4,4,5,3,4,2,3,1,2,3,1,3,3,3,2,2,3,3,1,3,4,1,3,3,5,2,3,4,3,3,1
HI861,5,4,3,1,1,3,2,3,3,4,2,3,4,3,4,2,4,5,3,3,1,3,3,1,4,4,5,3,3,4,3,3,3,3,1,1
HI864,3,3,4,3,2,3,2,1,2,3,1,2,4,2,2,5,3,1,1,3,3,1,2,5,3,3,2,2,3,5,1,5,2,3,1,3
HI874,3,3,3,3,4,1,3,2,3,4,2,5,4,3,1,4,4,2,5,5,3,4,3,3,3,2,4,1,3,4,2,3,3,2,4,3
HI912,3,2,1,2,1,3,3,1,1,3,4,3,2,4,5,3,3,3,5,3,5,2,3,4,4,4,4,4,3,3,3,3,3,3,2,2
HI953,5,1,2,3,2,3,2,2,4,4,2,3,3,4,3,2,3,3,2,3,4,3,2,4,4,3,3,3,1,3,4,3,2,1,3,2
HI957,3,3,2,3,3,3,2,2,4,4,4,2,2,3,4,4,4,1,4,4,1,3,3,2,3,4,4,5,3,3,3,3,1,4,2,1
HI974,1,5,2,3,5,3,1,3,1,1,4,2,3,3,2,3,1,3,3,2,3,1,3,4,3,4,3,5,2,5,3,4,5,3,4,3
HI976,3,3,2,3,5,4,4,3,3,2,2,1,3,4,2,1,3,2,3,2,3,5,3,4,3,3,4,3,1,1,4,3,3,2,2,4
HI990,4,3,2,5,3,4,1,3,4,3,4,3,2,4,2,4,5,5,4,3,3,4,1,2,3,1,5,3,2,3,4,5,2,4,3,3
MA008,4,2,3,3,1,2,2,3,2,3,3,5,3,5,1,4,1,4,3,3,3,2,4,5,2,5,2,4,5,2,3,3,3,4,3,5
MA051,2,3,3,5,1,5,3,3,3,4,3,3,3,3,1,4,2,4,3,3,3,3,4,4,2,5,3,4,2,1,3,3,5,2,1,1
MA072,2,3,3,3,1,2,2,4,4,4,5,4,3,3,5,3,2,3,5,4,2,5,5,2,4,4,1,3,3,3,5,3,3,5,5,1
MA073,5,1,3,4,4,4,1,2,5,1,1,4,3,3,2,4,5,1,3,2,4,3,4,3,3,4,3,4,3,2,3,3,3,4,3,4
MA081,3,2,2,4,1,2,1,3,3,1,3,3,4,4,3,3,2,4,3,3,5,5,4,5,4,4,2,5,4,2,3,1,5,3,2,2
MA086,5,3,3,3,1,1,3,3,3,3,1,5,2,1,2,1,2,3,4,2,3,5,2,4,2,2,3,2,5,1,3,3,1,4,3,4
MA105,4,3,3,2,2,1,5,3,1,1,2,1,3,1,1,3,5,3,4,1,4,1,4,4,4,4,3,2,3,3,1,3,3,1,3,3
MA111,2,3,5,4,3,3,2,1,2,5,5,4,3,2,3,3,3,3,4,4,3,4,1,3,2,2,1,2,5,3,5,2,2,3,3,3
MA117,3,4,3,3,3,4,3,3,2,3,5,2,4,3,3,5,3,4,3,2,3,5,4,2,3,3,3,2,2,4,4,4,5,3,4,3
MA149,5,2,2,4,5,4,4,3,4,4,4,3,1,3,3,5,3,3,5,1,2,3,3,3,4,3,2,3,1,3,2,4,3,1,3,3
MA191,3,3,5,3,3,4,3,1,2,5,5,2,3,2,3,2,1,4,3,2,4,4,3,5,3,2,1,3,1,3,1,3,2,3,3,3
MA195,3,5,4,3,3,3,1,1,3,3,1,2,2,5,2,2,3,3,3,3,3,4,2,3,5,2,2,2,1,2,1,2,3,1,4,4
MA202,3,5,3,4,2,4,5,2,3,4,3,3,1,2,1,3,3,5,3,2,1,4,3,4,1,3,3,1,4,3,3,4,3,1,5,2
MA258,4,4,2,3,1,3,4,2,2,3,3,3,4,3,4,2,3,3,5,3,5,4,4,3,3,3,2,5,4,4,3,1,3,3,4,4
MA264,2,3,3,3,3,2,2,4,1,4,3,5,5,3,3,3,2,1,3,4,2,3,3,5,2,2,5,1,3,3,3,3,4,2,2,3
MA298,3,3,5,5,2,3,2,5,3,3,4,3,2,3,3,4,3,2,3,4,4,1,1,3,3,2,3,5,3,3,4,2,3,3,3,5
MA331,2,1,5,2,3,3,5,3,3,3,5,4,2,4,4,3,3,3,3,4,2,2,2,4,3,3,4,4,5,1,3,4,2,3,3,4
MA340,3,3,3,2,5,3,3,2,3,5,5,3,2,3,3,3,3,4,4,2,4,4,3,5,4,3,5,3,3,3,4,2,3,3,3,3
MA345,3,2,4,3,4,2,3,4,3,4,1,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,3,1,3
MA359,2,3,2,3,4,3,3,3,1,2,1,1,2,3,2,5,4,5,1,4,4,5,3,4,1,1,2,5,1,2,5,2,4,4,1,1
MA371,3,5,4,3,3,3,4,3,2,4,3,1,4,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,4,1,3,3,3,3,2,3
MA376,3,3,3,3,4,3,2,2,1,5,4,1,3,5,4,3,2,2,4,4,3,2,5,4,2,1,3,2,2,1,5,4,2,4,3,3
MA378,4,3,4,3,3,2,3,3,5,3,2,1,4,3,3,4,5,4,2,3,4,5,5,3,4,1,2,3,5,1,3,5,3,2,4,4
MA387,3,5,2,5,4,3,4,2,2,5,1,1,3,2,4,5,3,3,3,2,2,2,3,3,5,4,4,3,4,5,5,1,3,3,2,5
MA407,2,2,3,3,5,3,3,3,1,4,4,3,5,3,3,5,3,3,1,4,5,3,3,3,4,1,4,4,3,2,3,2,3,1,3,3
MA419,4,4,5,2,1,3,1,2,3,3,1,3,3,2,4,2,2,2,2,4,2,4,3,3,5,4,1,4,3,3,3,5,1,4,2,3
MA423,4,3,1,3,4,3,2,3,5,3,4,4,1,3,3,2,2,4,2,3,2,1,3,4,1,2,4,3,4,2,4,3,3,1,2,4
MA428,2,1,3,3,3,3,3,3,5,3,3,2,4,1,3,3,3,3,4,1,3,4,2,1,3,5,1,1,3,2,3,4,2,4,3,5
MA431,5,3,3,4,3,2,5,3,1,4,3,2,1,2,5,5,3,4,3,3,3,3,2,1,2,2,5,5,4,2,3,3,3,1,3,1
MA441,4,3,3,3,2,2,3,4,2,3,2,2,2,3,3,4,2,1,3,2,2,3,4,3,2,3,4,3,2,3,3,1,3,3,4,2
MA442,2,3,3,3,4,3,4,2,4,3,1,2,1,3,3,5,4,4,3,4,2,3,3,2,1,3,1,4,5,2,3,4,2,5,4,2
MA445,1,5,5,3,1,3,2,5,4,3,2,4,2,1,3,3,4,4,3,3,3,3,4,3,5,3,2,2,3,3,3,2,5,2,3,1
MA475,3,3,3,3,3,3,3,4,4,4,1,5,5,4,3,2,4,4,3,3,2,3,4,1,3,4,3,1,4,2,3,4,4,4,3,3
MA486,4,3,3,3,3,3,3,3,5,3,2,3,3,5,4,4,4,5,2,3,3,3,3,3,3,3,3,3,4,3,5,4,3,2,3,4
MA490,3,2,3,2,5,3,2,2,4,4,3,3,3,3,5,3,1,3,2,3,3,1,4,3,2,3,3,2,1,1,3,2,1,4,2,3
MA498,2,1,4,2,1,3,1,3,2,3,1,5,3,3,3,4,3,4,3,3,4,4,2,3,3,1,5,3,3,2,2,2,2,3,4,3
MA505,2,1,3,3,5,4,4,1,4,2,3,3,3,2,3,1,1,3,5,4,3,1,1,2,5,3,4,4,3,5,2,3,4,3,2,2
MA516,4,1,5,1,3,3,3,3,4,3,4,2,1,1,2,3,3,4,2,3,4,5,5,4,3,5,4,5,1,5,3,2,2,4,3,5
MA528,2,3,3,3,3,3,1,1,1,4,3,3,3,4,1,2,3,5,3,2,3,5,3,3,3,5,4,3,2,3,3,2,4,3,2,5
MA536,2,4,3,5,4,4,3,3,5,1,4,2,2,2,1,5,4,3,4,3,4,4,2,3,3,5,3,4,4,3,4,3,3,4,2,3
MA541,3,3,5,5,3,3,4,3,2,4,4,2,4,3,2,3,2,2,4,5,2,5,2,2,1,2,3,5,2,3,4,3,3,3,2,4
MA557,1,2,3,3,3,3,3,3,3,5,5,3,1,3,2,3,2,4,1,5,2,3,5,2,5,3,5,5,2,4,2,2,1,2,3,3
MA571,4,3,5,1,1,4,4,4,3,2,1,3,3,3,3,4,4,2,3,2,2,4,3,4,2,5,2,4,3,2,2,2,3,5,3,3
MA578,4,3,3,5,2,3,4,1,4,2,2,2,5,4,2,2,3,3,4,5,4,3,2,1,3,3,4,3,1,3,5,4,1,4,3,3
MA591,3,3,3,3,3,2,2,4,3,3,2,1,3,1,3,4,2,4,4,2,3,2,3,2,3,3,1,2,3,3,4,2,3,3,2,3
MA602,2,4,3,1,3,3,3,1,2,3,2,3,4,4,3,3,3,5,2,2,2,3,1,2,3,5,5,4,3,4,4,5,3,2,1,5
MA611,1,2,3,1,5,2,1,5,3,4,3,3,2,3,2,5,1,2,4,3,3,3,1,1,5,2,3,3,2,4,3,4,2,2,4,3
MA646,3,4,3,3,2,4,2,5,2,4,3,2,3,2,2,2,4,2,5,1,3,4,5,2,3,2,3,4,3,3,2,1,2,4,1,3
MA649,4,3,4,3,3,3,5,5,3,2,3,3,4,3,3,3,1,4,2,3,2,2,1,5,3,3,4,3,3,3,1,2,2,3,2,3
MA651,3,2,5,5,1,4,3,4,2,2,4,4,3,4,3,2,3,2,4,5,3,3,4,2,3,3,3,4,2,3,4,1,3,2,3,4
MA661,2,4,3,2,3,4,1,3,3,3,1,3,4,5,1,3,2,3,1,1,4,1,3,5,5,2,3,3,3,5,4,4,2,3,3,2
MA674,1,2,2,2,2,2,3,3,3,5,3,4,5,2,3,3,3,1,4,2,5,4,3,2,3,2,2,4,3,3,4,1,3,3,3,4
MA676,5,3,3,3,4,3,2,1,5,2,3,4,3,3,2,5,1,3,3,4,2,3,2,3,4,1,4,4,5,3,3,3,5,4,3,5
MA679,4,5,3,4,4,1,5,3,3,4,3,4,3,3,1,3,4,3,3,2,4,1,4,3,1,4,3,3,4,3,4,4,3,3,2,5
MA683,5,3,2,2,3,2,4,5,5,1,5,4,1,3,4,5,2,2,3,5,5,2,3,5,4,5,4,2,4,1,4,3,5,5,1,2
MA693,3,4,4,5,3,2,1,2,3,5,3,4,3,3,3,3,5,3,2,4,5,3,2,2,1,1,5,1,3,3,4,2,3,2,2,3
MA713,3,1,3,2,5,3,4,2,4,3,2,4,4,5,4,2,3,3,2,4,3,5,3,3,1,2,4,5,3,4,3,5,2,3,3,3
MA746,2,3,3,1,4,4,4,3,1,3,2,3,1,3,1,1,5,5,3,2,5,5,4,3,1,1,4,4,3,3,3,4,4,3,2,2
MA801,4,4,2,2,3,3,3,3,4,4,2,3,2,4,4,2,2,1,3,1,3,3,3,4,3,5,1,2,3,3,1,3,3,4,3,3
MA806,5,4,3,3,3,2,1,3,4,2,2,2,3,3,3,3,5,3,3,5,5,3,5,3,3,3,3,3,3,4,3,2,1,5,4,3
MA813,4,4,5,3,3,1,5,5,4,3,3,3,2,3,1,5,3,5,4,2,2,5,4,2,1,3,3,2,4,3,3,5,3,4,2,2
MA826,2,3,5,5,4,3,4,3,1,3,3,2,2,2,3,2,4,3,3,4,3,3,4,3,4,3,2,3,2,2,1,2,4,4,4,2
MA854,3,2,3,4,1,5,4,4,3,4,5,4,3,3,3,5,5,3,4,5,2,3,3,4,3,4,3,2,2,2,1,3,3,2,3,3
MA882,2,3,4,1,2,5,4,3,3,4,4,3,3,3,1,5,3,3,5,2,1,3,3,4,1,3,2,4,2,3,4,5,4,3,3,3
MA891,4,4,5,4,2,4,4,4,5,3,3,1,3,3,5,5,4,1,3,3,1,2,4,2,1,3,5,4,5,4,3,5,3,3,3,4
MA893,5,3,3,4,1,4,3,3,3,3,4,5,3,4,4,3,3,3,1,3,5,3,3,2,2,3,2,2,3,3,2,1,1,2,2,3
MA919,3,3,4,3,1,2,5,5,2,2,3,3,3,3,2,2,3,5,2,4,3,2,4,3,3,3,1,3,3,1,3,1,2,4,1,3
MA927,5,2,3,3,3,3,3,2,1,4,2,4,4,1,2,2,3,4,1,2,3,2,3,3,3,3,3,3,2,3,3,2,1,2,1,3
MA930,2,3,3,3,4,3,1,1,2,3,1,3,4,1,5,4,4,4,1,2,2,2,3,4,2,2,3,1,3,2,4,3,3,2,5,3
MA933,4,5,3,3,2,3,4,2,5,3,3,3,2,2,2,3,5,3,3,2,4,3,3,5,4,3,5,3,4,3,1,5,2,2,2,3
MA949,2,3,5,1,4,2,1,3,4,2,3,2,5,2,3,4,3,5,5,3,3,2,5,2,4,3,3,2,3,2,2,2,2,3,3,1
MA954,3,4,3,5,1,4,3,3,3,3,3,3,1,3,4,3,2,2,1,1,2,1,2,3,5,5,2,2,3,2,3,3,3,4,4,5
MA959,2,4,3,3,4,5,4,3,3,3,4,3,3,3,1,5,1,3,4,3,4,4,1,3,3,3,3,3,2,3,1,2,3,3,2,4
MA963,3,5,3,2,4,3,3,3,2,3,1,3,4,4,1,4,3,2,4,3,2,2,3,1,4,3,3,1,4,3,3,4,1,3,3,3
MA968,2,2,3,5,3,2,4,3,3,3,3,3,1,4,2,2,2,4,3,4,3,2,3,3,3,2,4,4,3,4,3,1,3,2,2,2
MA971,5,3,4,2,2,4,3,4,1,5,3,2,3,4,1,5,3,3,2,3,2,3,4,3,3,2,5,2,2,3,4,5,5,5,3,2
