courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00,2025-03-27 10:00:00,2025-03-27 14:00:00,2025-03-28 10:00:00,2025-03-28 14:00:00,2025-03-31 10:00:00,2025-03-31 14:00:00,2025-04-01 10:00:00,2025-04-01 14:00:00,2025-04-02 10:00:00,2025-04-02 14:00:00
GO694,5,1,2,3,3,4,5,5,3,4,3,2,5,4,1,5,4,4,3,5,3,2,1,2,4,3,3,2,2,3,2,2,3,4,4,1,4,5,3,4,4,3,3,3,2,3
GO697,3,1,3,3,4,1,3,4,2,3,1,3,2,3,2,2,3,1,3,2,5,3,3,4,4,1,1,4,2,3,2,3,2,3,1,3,3,3,3,5,2,4,3,4,4,2
GO717,2,3,4,3,4,3,1,4,2,5,3,3,3,3,3,2,2,3,3,3,4,4,2,3,2,2,5,4,2,2,5,3,5,3,3,4,2,3,1,1,2,3,3,3,4,4
GO724,3,2,3,4,3,2,2,3,3,2,4,5,2,1,3,5,1,3,3,3,4,3,4,4,3,2,5,2,3,2,1,1,3,3,3,3,3,5,3,3,4,5,1,1,4,1
GO727,4,3,3,1,3,4,5,3,5,1,4,4,2,3,3,5,2,3,2,5,4,2,4,5,2,5,4,5,1,5,5,4,4,3,1,3,4,3,3,3,5,3,3,3,3,3
GO730,5,2,3,2,3,3,3,3,4,3,3,3,1,2,4,3,5,2,2,4,3,4,3,2,3,3,1,5,4,3,2,3,1,2,3,4,4,3,4,3,5,1,4,4,3,3
GO732,4,3,5,4,2,2,3,3,4,5,2,3,2,4,3,5,4,4,1,3,1,1,5,1,5,2,1,5,3,3,3,5,2,5,1,1,3,3,1,3,2,3,3,2,4,3
GO733,4,3,3,4,3,3,2,3,3,1,4,1,3,4,1,3,2,5,3,3,3,3,5,4,4,2,4,3,3,3,3,3,2,3,2,2,4,3,1,4,2,3,2,3,1,3
GO734,5,4,4,4,5,1,3,5,4,1,3,2,4,3,4,3,3,5,4,4,5,2,4,4,1,1,5,3,2,5,4,3,3,5,2,2,2,2,2,4,2,3,3,4,2,3
GO739,4,4,5,1,3,3,1,4,4,2,4,3,3,3,2,4,2,3,2,3,5,3,3,2,3,5,4,3,2,3,2,4,3,2,2,2,3,1,5,2,3,2,4,1,4,2
GO740,5,3,3,3,3,2,4,3,3,3,1,3,4,3,3,2,2,4,3,3,4,3,2,3,2,4,3,2,4,4,3,3,3,3,3,3,3,4,2,1,3,3,3,4,3,4
GO747,4,3,4,3,2,3,4,3,1,5,3,4,3,3,3,1,2,4,2,2,3,5,3,3,5,4,3,4,3,3,2,1,3,2,4,3,1,3,3,4,4,3,4,4,1,2
GO748,2,3,2,3,1,3,5,4,4,2,1,4,2,1,3,3,2,3,2,4,4,3,5,3,5,3,2,3,3,4,4,4,1,1,5,2,3,3,5,3,3,3,5,1,2,3
GO749,1,4,3,4,4,3,3,5,1,3,4,3,4,4,2,5,3,4,5,3,3,3,3,1,2,4,3,1,4,4,2,3,3,2,5,3,5,5,5,2,3,1,4,3,2,4
GO754,5,3,3,3,5,4,4,2,3,4,2,4,5,3,4,3,1,3,5,3,3,4,3,4,3,3,5,4,2,3,4,5,5,3,4,5,4,3,3,4,4,3,3,4,2,4
GO756,5,5,2,4,1,3,2,4,2,1,3,3,5,4,4,1,3,4,5,3,4,3,3,3,3,5,1,4,3,1,3,3,3,3,4,3,1,1,1,2,4,5,3,4,5,4
GO762,3,1,4,1,2,3,2,3,3,2,3,2,1,4,3,2,4,5,2,1,5,3,4,1,1,4,4,3,4,3,4,1,3,5,3,1,5,5,3,4,3,2,5,4,3,3
GO763,1,4,2,2,4,3,3,2,2,2,3,2,3,3,3,1,4,1,3,3,4,2,3,5,3,3,5,4,3,3,3,3,3,3,4,3,2,4,3,3,4,3,3,4,4,4
GO765,3,4,3,3,2,1,2,3,3,3,4,2,4,3,5,3,4,3,2,4,3,4,3,1,3,1,4,2,3,2,2,3,1,3,3,3,3,5,4,4,4,3,2,1,4,2
GO769,3,2,3,2,3,4,2,5,4,5,2,5,5,3,1,4,2,3,3,3,3,2,3,3,2,5,4,4,3,3,1,2,5,3,3,3,4,4,4,3,3,3,4,5,2,4
GO773,4,3,2,2,2,3,2,3,3,3,3,3,2,4,4,3,4,2,3,4,2,3,3,3,4,3,3,4,3,5,3,3,3,3,5,5,2,2,4,4,5,3,3,3,3,3
GO776,3,3,2,4,3,3,1,4,2,3,3,3,5,5,3,1,2,3,2,4,3,3,2,3,3,4,3,3,3,1,3,2,3,4,3,3,3,2,2,4,2,1,2,3,4,5
GO778,2,4,2,5,2,3,1,4,4,2,1,3,1,1,4,3,1,5,3,4,3,4,2,3,3,3,2,3,5,4,2,3,3,3,3,4,4,1,4,2,3,2,3,2,3,3
GO779,4,4,3,3,5,4,3,4,3,2,3,3,3,4,1,3,2,2,2,3,3,4,3,1,4,3,4,2,2,2,2,3,3,2,5,3,3,4,4,2,4,2,1,1,3,3
GO786,4,3,4,3,5,3,3,2,3,3,4,4,3,4,2,5,2,3,2,2,4,2,5,5,1,4,3,4,1,3,4,4,4,1,4,2,3,3,2,3,2,2,3,3,4,3
GO793,3,5,4,1,3,3,5,4,3,1,1,3,5,5,3,4,2,3,3,3,4,3,3,1,2,4,1,4,3,2,3,3,5,4,3,5,5,3,5,3,4,3,3,3,2,3
GO795,3,4,3,3,4,3,3,1,4,5,1,3,3,4,2,3,1,2,3,5,2,3,4,2,5,2,1,5,3,2,2,1,3,4,3,2,3,5,2,1,3,5,3,4,1,3
GO797,3,3,3,3,3,4,1,3,4,4,3,3,2,3,3,3,4,3,4,2,4,2,3,3,3,5,3,2,4,4,5,3,4,4,4,4,4,3,3,2,3,2,2,4,5,4
GO801,3,5,3,2,3,4,5,5,1,3,3,3,1,3,3,3,4,2,3,3,3,2,1,4,2,3,4,4,1,2,2,1,3,2,2,3,2,3,4,3,3,4,4,5,5,4
GO803,3,1,4,3,1,4,3,3,4,2,2,2,2,3,4,5,1,2,3,5,4,3,3,1,4,4,2,4,3,3,3,3,3,4,3,2,2,2,3,5,3,3,2,4,3,4
GO806,4,3,4,3,3,4,3,3,3,5,4,4,3,4,3,4,4,1,3,5,2,3,5,3,4,3,5,3,5,2,2,3,2,4,5,3,4,2,3,3,4,3,3,1,3,3
GO809,3,3,3,3,2,3,2,3,3,3,1,4,3,3,3,1,4,3,2,1,3,4,2,4,4,3,3,2,1,2,4,3,1,3,4,4,4,4,1,3,3,3,4,1,3,3
GO817,5,2,3,5,2,3,3,3,4,2,4,2,3,5,2,4,3,4,5,4,3,2,2,1,3,4,2,5,2,4,3,2,5,3,2,3,2,4,5,1,3,1,3,4,3,5
GO822,2,2,3,5,1,4,3,1,3,3,3,1,3,2,3,4,4,2,4,4,4,5,1,1,3,3,3,4,5,2,2,4,4,4,2,4,3,3,3,1,5,2,3,2,1,5
GO826,1,3,4,3,4,2,1,3,3,4,1,1,3,4,3,4,3,3,4,3,3,2,3,1,3,1,4,3,3,3,4,3,4,3,4,3,5,2,3,3,3,4,1,3,3,3
GO829,3,2,3,5,3,2,3,4,2,4,4,3,3,3,4,3,3,1,5,3,5,3,3,2,1,2,3,1,4,3,3,2,4,3,1,2,1,3,2,3,4,3,3,1,3,1
GO830,1,4,5,1,3,2,3,3,3,3,2,4,2,4,1,1,1,3,2,2,3,3,3,4,2,2,2,3,4,3,3,2,4,3,3,2,2,3,1,5,3,3,1,1,5,2
GO831,2,4,4,3,4,1,3,2,2,3,3,3,4,4,3,3,3,1,4,4,5,3,4,4,2,5,2,4,3,3,3,1,5,4,3,3,3,2,4,3,3,2,4,5,3,4
GO836,2,5,2,2,5,2,3,4,4,1,3,2,4,2,2,2,4,2,2,4,2,3,3,1,3,3,2,3,2,4,3,3,5,5,1,2,2,5,2,1,2,4,3,5,4,2
GO837,3,4,4,3,3,3,4,1,2,4,3,3,4,4,3,2,2,3,5,4,2,4,5,1,3,1,1,5,2,4,3,3,2,4,3,3,3,2,2,3,1,5,2,3,3,4
GO839,4,4,3,3,3,3,5,3,2,3,1,4,5,3,2,2,3,4,5,4,5,2,5,3,3,3,5,3,2,3,2,4,1,3,4,3,4,4,3,3,5,3,3,3,4,3
GO841,4,4,1,3,3,2,3,2,1,3,1,3,3,5,2,3,4,2,3,5,1,3,4,2,3,3,3,4,3,4,2,4,5,2,5,4,2,3,1,3,3,3,2,5,2,5
GO845,3,2,4,4,2,3,4,4,2,1,3,3,5,3,2,3,1,3,5,3,3,5,2,3,4,3,1,4,3,5,5,3,4,4,1,3,3,2,1,3,3,1,5,5,5,3
GO850,3,4,2,3,4,2,1,3,3,3,4,3,3,4,3,4,3,3,2,3,3,1,4,4,1,3,5,3,4,2,1,4,3,3,3,4,3,3,5,3,3,3,3,5,5,4
GO853,3,2,5,3,3,5,2,2,3,5,2,3,3,4,2,2,2,3,3,3,4,4,3,3,2,3,5,4,3,3,2,3,3,3,3,1,2,2,3,3,2,4,3,2,4,1
GO854,4,4,3,4,3,5,2,3,3,4,1,3,3,3,3,5,5,3,4,3,1,2,4,2,4,4,2,1,3,1,2,3,3,3,1,3,3,2,3,3,3,2,2,3,1,5
GO855,5,2,2,3,2,2,3,4,3,2,5,4,3,3,4,2,3,3,3,2,2,3,2,5,2,3,3,3,3,2,5,2,2,5,3,3,2,3,2,5,1,3,3,4,1,3
GO867,2,1,5,1,2,5,3,3,3,2,2,2,1,3,1,3,4,2,4,1,3,4,4,3,4,1,2,4,3,3,1,3,3,2,3,2,4,5,2,2,3,5,3,3,5,3
GO868,4,3,4,5,3,5,4,1,1,2,2,1,3,5,3,4,3,2,3,2,3,3,4,2,3,1,4,3,1,4,1,3,4,1,2,3,3,3,4,4,3,4,3,4,3,4
GO870,3,4,3,2,4,3,4,1,3,4,3,5,3,1,3,1,2,3,3,4,3,4,2,3,3,5,1,3,2,3,3,3,1,3,3,4,3,1,1,3,3,3,2,4,3,3
GO876,2,3,3,3,4,2,4,1,3,3,1,3,1,3,3,2,1,1,2,4,3,3,3,3,5,4,1,3,4,5,2,3,4,3,3,2,3,5,4,2,5,2,5,3,2,2
GO877,4,3,5,5,4,2,4,4,4,3,2,4,3,3,3,4,2,2,2,3,2,1,3,2,3,3,2,4,3,3,4,5,4,3,3,3,2,4,4,3,4,4,5,4,1,2
GO878,3,4,4,4,2,1,3,3,4,4,5,2,5,3,3,3,4,5,3,3,3,3,4,1,4,2,4,1,2,4,3,2,3,4,3,3,3,2,4,3,3,3,3,3,3,2
GO883,4,2,2,5,4,3,3,3,3,2,3,3,2,3,2,2,4,3,2,4,2,4,1,1,1,3,2,4,5,3,3,3,3,3,3,3,2,3,5,1,1,2,3,1,4,3
GO892,2,3,5,4,3,5,3,2,5,4,2,3,3,3,4,3,3,5,5,2,3,2,2,3,4,3,3,3,3,1,2,1,3,3,3,3,1,5,3,1,4,2,1,2,1,3
GO893,2,4,4,4,3,4,4,1,3,4,4,4,3,5,4,3,1,4,5,1,3,2,3,3,3,3,5,4,3,3,2,3,1,2,1,3,3,2,3,3,5,3,3,3,3,4
GO904,3,5,5,3,1,4,1,3,3,3,4,3,3,4,3,4,2,5,3,4,3,4,4,1,2,3,4,5,2,5,3,2,2,1,5,3,5,3,3,4,3,3,4,4,4,3
GO909,2,2,4,4,3,3,4,3,2,4,2,3,4,4,3,3,3,3,4,3,2,2,4,4,3,4,3,4,2,4,3,3,3,3,2,2,4,1,3,3,3,5,4,5,2,3
GO920,4,5,5,3,3,4,3,2,3,4,3,5,2,2,4,1,3,3,1,3,3,3,5,2,4,4,1,1,2,1,5,1,3,5,3,2,5,3,4,3,3,4,5,2,3,5
GO934,5,4,4,5,4,3,5,3,2,3,2,2,3,2,2,3,2,3,1,3,3,2,2,5,4,2,4,4,2,4,3,4,4,3,1,3,3,3,3,3,3,4,4,3,3,3
GO940,3,2,2,2,3,4,2,3,2,3,3,4,4,3,5,3,4,3,4,3,3,3,5,3,3,2,3,2,4,4,4,1,3,2,1,4,4,4,1,1,4,4,1,4,3,3
GO941,4,4,4,3,2,1,3,3,3,3,3,5,3,3,3,4,4,3,4,1,3,4,2,3,5,2,4,4,3,4,4,4,4,3,5,2,2,3,3,1,2,3,3,5,2,1
GO943,3,2,3,1,5,2,3,3,2,2,4,4,1,2,3,5,5,4,3,4,3,2,3,5,5,4,3,4,1,4,5,2,1,4,3,2,2,1,5,3,3,4,4,4,2,4
GO946,2,2,5,3,5,3,3,3,1,3,2,4,4,4,1,1,3,3,5,4,3,3,3,3,5,5,4,4,3,2,5,4,4,3,2,2,3,3,3,4,1,3,3,2,2,5
GO948,4,5,3,2,2,3,3,4,2,2,3,1,4,2,3,5,3,3,1,1,3,3,2,3,3,2,5,5,3,5,3,2,2,3,2,2,4,3,4,5,2,3,3,2,3,5
GO955,5,3,3,2,4,3,4,4,5,2,3,3,2,2,1,3,3,3,2,3,3,3,5,3,3,1,3,3,3,3,3,5,2,2,1,3,4,2,4,3,2,2,3,2,5,4
GO956,4,1,2,3,2,3,2,2,3,5,4,3,3,3,2,1,3,3,3,3,3,3,4,4,3,3,5,3,3,4,2,2,5,5,2,1,4,2,3,2,3,3,3,3,4,3
GO957,3,3,5,1,2,3,4,5,5,2,3,3,4,3,5,2,3,3,4,2,3,3,2,4,3,2,5,4,1,2,3,3,3,2,2,5,4,2,4,2,3,3,3,3,2,3
GO959,3,5,3,4,1,3,2,4,2,4,3,4,3,3,2,3,2,3,1,2,5,4,2,3,2,3,5,3,4,2,3,2,2,2,4,3,4,3,3,4,3,3,4,1,2,4
GO963,3,5,4,1,4,3,3,5,5,3,3,2,3,3,4,3,4,2,3,3,2,4,4,3,3,2,3,3,3,1,3,3,5,5,3,2,3,3,2,4,1,3,5,4,2,1
GO967,4,2,1,1,3,2,2,1,3,1,2,3,1,3,2,3,2,4,3,3,3,5,3,3,3,1,1,3,4,4,3,4,3,4,2,3,1,4,3,5,3,4,3,4,3,1
GO972,3,4,5,3,4,5,4,4,4,3,4,2,2,3,2,3,5,4,2,5,1,3,2,3,3,3,3,3,3,2,3,2,1,3,3,3,3,2,3,5,3,3,1,2,3,5
HI002,5,3,3,5,3,5,4,3,2,3,4,4,4,3,3,1,3,4,3,1,2,3,3,3,3,3,3,4,2,2,5,3,4,5,3,3,3,3,3,4,3,1,3,3,4,4
HI003,4,5,4,2,3,3,1,4,3,5,4,4,2,5,5,3,2,1,4,3,2,4,2,2,3,3,3,3,4,1,3,4,3,5,5,5,5,3,3,3,1,2,2,2,2,5
HI007,1,3,4,3,3,3,4,2,4,2,3,3,3,2,2,2,2,3,3,3,4,3,4,4,3,5,2,4,3,3,2,3,3,4,1,2,5,1,2,4,3,5,5,4,2,2
HI012,3,2,5,3,3,3,5,3,3,1,1,4,2,3,2,4,3,1,2,2,2,4,3,4,2,3,3,2,3,2,2,3,1,2,4,5,5,4,3,3,3,2,3,2,2,4
HI013,3,2,4,4,2,1,2,2,3,3,3,1,3,2,4,2,3,4,2,4,2,3,5,3,4,2,3,2,3,3,4,3,2,4,3,3,2,2,3,3,3,3,3,1,3,5
HI017,3,2,3,4,3,3,5,3,3,1,4,4,3,1,5,3,3,4,3,3,2,4,3,2,1,4,2,5,2,3,3,2,5,3,3,4,3,3,3,4,3,3,3,4,2,3
HI020,3,3,3,3,3,3,3,2,5,5,3,3,3,2,1,1,3,4,1,3,2,2,4,5,5,2,2,3,5,1,5,2,3,2,3,4,4,1,1,5,4,5,3,1,3,5
HI021,3,2,1,2,1,3,2,1,5,3,4,3,4,4,4,3,3,5,3,5,3,5,2,2,3,4,3,3,3,2,4,4,3,1,2,1,5,4,4,4,3,1,3,3,3,5
HI023,3,3,2,3,3,2,3,2,5,4,2,5,3,3,1,3,3,4,1,3,3,3,3,3,4,1,2,4,3,3,3,5,4,3,3,3,3,3,3,3,3,2,3,3,3,5
HI026,2,3,4,3,3,3,2,3,4,3,4,2,4,5,3,5,4,1,3,4,3,3,4,3,3,3,3,4,3,2,5,2,2,5,5,4,2,4,2,1,3,4,3,4,5,3
HI029,1,1,2,3,3,3,3,3,3,3,4,5,4,4,3,5,3,1,3,2,3,3,4,2,5,5,2,3,4,3,2,3,4,1,3,5,5,2,4,2,2,3,4,1,3,4
HI033,4,1,3,3,3,1,3,5,1,2,3,3,1,2,3,4,3,1,2,2,3,3,3,2,3,3,3,3,3,1,4,3,3,3,2,2,4,3,3,4,4,2,4,3,3,1
HI039,3,2,3,4,4,3,2,2,3,3,3,2,3,1,3,4,2,3,3,5,4,3,2,3,3,3,2,4,3,3,3,5,3,1,2,4,3,3,2,4,4,3,3,3,2,3
HI041,1,5,2,3,3,2,3,5,4,2,3,3,3,4,5,3,4,4,4,4,3,3,3,2,5,4,2,2,4,3,4,3,2,2,1,2,3,2,3,2,3,3,5,3,4,3
HI051,4,3,3,3,4,3,2,5,4,3,2,3,4,2,3,5,3,1,4,1,5,5,3,3,1,3,3,3,1,2,5,4,4,3,2,4,2,4,1,4,3,3,2,1,4,5
HI053,4,3,3,5,2,4,5,3,2,3,3,2,5,3,2,3,3,4,3,1,2,1,4,2,4,5,2,4,3,3,4,3,2,1,1,3,4,3,2,2,3,4,3,2,2,5
HI055,3,2,3,1,1,4,1,4,1,3,4,2,3,5,2,2,2,2,1,4,2,4,1,2,2,2,4,4,4,3,3,5,3,4,2,4,4,3,5,4,4,3,3,4,3,3
HI056,3,3,1,4,3,4,3,5,4,5,5,3,4,3,2,1,3,4,2,3,3,4,4,3,3,1,4,1,3,2,3,3,4,1,2,3,2,2,3,2,2,3,3,3,4,1
HI061,2,2,3,1,2,4,3,5,3,5,3,2,1,5,3,3,3,3,1,3,2,3,1,5,4,5,2,2,2,1,4,2,3,3,3,3,2,3,1,2,4,3,4,3,1,3
HI065,3,3,4,3,3,4,2,3,2,3,3,4,2,5,3,3,5,2,2,4,3,3,4,5,3,2,2,4,2,3,2,3,3,4,3,2,3,3,1,1,5,1,5,4,3,1
HI067,3,4,3,3,3,3,2,4,3,3,4,4,3,4,3,3,2,2,4,1,4,4,3,2,2,1,5,3,3,5,1,4,4,4,4,3,5,4,3,5,4,4,1,3,3,2
HI077,3,3,3,3,4,4,2,5,4,4,5,4,4,4,2,3,3,3,4,3,1,1,3,2,1,3,3,3,1,2,3,4,3,3,3,4,4,4,5,1,3,2,5,2,2,1
HI081,3,1,1,2,4,3,3,2,4,3,2,3,3,3,3,3,2,4,1,3,3,2,4,3,3,3,4,2,3,1,1,3,3,2,2,3,4,5,2,5,4,1,2,3,3,5
HI086,5,3,3,4,2,2,4,3,2,4,3,3,5,5,2,4,4,4,5,4,3,3,4,3,1,2,2,2,3,2,3,5,3,3,1,5,4,3,3,5,3,2,3,3,3,5
HI089,3,4,4,3,5,2,3,3,2,2,3,3,3,1,3,2,1,2,2,2,2,4,5,1,3,2,2,2,3,2,3,2,5,3,4,5,3,1,5,2,3,3,2,3,4,3
HI090,2,3,5,1,2,5,3,3,3,3,3,3,2,3,1,3,2,2,3,4,3,4,3,1,4,4,3,5,1,2,3,3,5,4,2,2,2,2,3,2,4,5,2,5,5,3
HI097,3,4,4,2,3,4,3,4,3,3,2,5,2,3,1,2,3,3,5,3,3,5,2,3,4,4,3,2,3,3,3,5,2,2,3,2,3,1,1,2,2,1,3,3,5,1
HI098,1,3,3,3,2,3,4,3,4,3,4,2,2,4,4,2,2,4,5,3,3,2,1,2,5,3,2,1,4,3,5,3,3,2,4,3,4,3,5,1,3,3,4,3,3,3
HI101,1,5,4,2,3,5,2,4,4,3,2,3,3,2,4,5,3,1,2,4,5,2,2,5,3,5,3,2,2,3,3,3,3,4,3,4,3,5,3,4,3,2,3,4,1,3
HI103,3,4,5,3,1,4,1,2,3,2,5,2,3,4,3,1,3,5,5,4,2,5,3,3,3,3,3,3,5,2,5,3,1,3,1,4,3,3,3,3,3,5,3,4,2,4
HI108,3,2,3,3,2,3,3,2,2,3,2,4,1,4,2,3,3,3,3,3,3,3,3,4,1,5,3,5,3,4,2,4,3,3,4,3,4,1,5,3,4,1,2,3,3,4
HI111,4,3,3,3,5,5,3,3,2,3,3,3,3,3,4,2,3,3,4,2,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,5,1,2,1,3,2,5,2,3,3,2
HI112,5,4,1,3,3,3,5,4,3,3,2,4,1,5,3,3,3,3,5,3,4,2,3,3,3,3,2,4,3,2,3,5,5,5,2,4,3,4,3,2,1,3,3,3,3,4
HI113,4,3,3,3,4,4,3,4,5,2,3,3,2,2,3,3,3,3,5,1,4,5,4,2,4,3,2,5,3,3,2,3,3,3,3,2,4,4,3,3,4,3,3,3,3,3
HI114,3,3,1,1,1,4,3,3,1,3,3,2,3,1,3,5,5,4,3,1,3,1,2,3,3,2,2,3,4,5,5,4,5,3,3,3,3,3,4,5,3,4,3,3,1,3
HI115,3,3,3,4,3,5,3,5,5,4,3,3,5,3,3,5,5,3,4,3,4,3,3,2,3,1,2,3,3,4,1,1,2,1,1,3,3,2,5,4,1,5,3,2,1,2
HI117,3,3,4,2,2,4,3,3,3,3,5,5,3,2,4,3,3,3,1,2,3,1,3,2,5,4,3,2,3,2,3,3,3,2,2,3,3,2,2,4,2,3,4,2,3,1
HI120,4,4,3,3,2,3,4,2,4,3,3,1,4,3,1,4,5,3,3,3,3,4,1,2,2,5,4,4,5,2,3,4,3,2,4,3,4,2,3,1,2,3,2,3,4,3
HI122,4,2,5,3,1,4,3,3,3,4,4,2,2,3,3,5,2,2,3,5,4,4,3,3,5,3,4,3,4,2,3,3,2,2,2,4,3,3,3,4,4,3,3,3,3,2
HI132,5,2,2,4,2,2,3,5,2,4,5,1,2,3,2,2,3,2,1,3,4,3,3,3,2,2,3,3,3,4,2,3,1,3,3,4,4,1,4,2,3,2,1,2,2,3
HI133,4,5,4,3,5,1,4,3,5,4,4,3,1,3,3,5,4,3,1,4,5,3,1,1,5,5,1,3,2,3,2,4,5,2,3,4,4,3,3,4,5,4,4,4,4,2
HI134,4,2,2,1,3,3,2,3,3,5,2,2,3,2,5,3,3,5,4,3,3,2,3,4,2,4,1,2,3,4,3,2,1,3,3,3,3,3,3,4,3,2,2,1,2,3
HI146,2,3,1,3,3,4,2,2,3,4,3,1,3,4,2,5,3,4,1,3,3,3,3,5,3,4,3,3,3,4,5,4,3,3,3,2,3,5,3,3,1,3,4,5,3,3
HI150,1,3,3,3,3,4,1,3,2,4,5,3,4,5,3,3,4,5,4,3,2,3,3,3,3,2,4,3,4,3,5,3,1,3,4,4,4,3,2,1,3,3,3,3,3,2
HI152,4,3,2,2,4,2,2,2,2,2,3,1,4,3,3,3,3,2,5,4,2,4,3,4,4,3,3,4,3,3,4,3,3,3,4,3,4,4,1,4,3,3,3,4,2,3
HI155,2,4,2,2,2,4,3,1,4,3,3,5,3,3,3,3,5,1,4,3,2,3,2,3,1,4,3,3,2,3,3,4,3,4,3,3,4,3,5,3,3,3,3,3,3,4
HI159,3,3,3,3,5,4,2,3,1,4,3,3,3,3,4,4,2,3,5,1,2,3,4,3,2,3,2,2,3,3,3,3,3,2,4,3,3,2,3,3,3,3,5,4,2,2
HI163,4,2,2,1,3,3,4,5,5,3,3,5,1,3,3,1,3,3,4,2,4,3,3,1,3,4,3,3,2,5,3,3,4,2,4,3,3,4,4,3,3,1,3,3,3,3
HI172,2,2,5,4,4,4,3,5,3,5,3,3,4,3,3,3,1,3,3,2,4,1,2,3,3,3,5,2,3,2,2,1,2,4,2,3,4,4,5,3,5,2,2,3,4,4
HI176,3,5,5,3,3,3,5,4,3,1,1,2,4,2,1,3,3,5,5,5,2,2,5,5,2,3,3,5,2,2,2,5,2,3,3,3,1,1,3,4,2,2,5,4,2,2
HI178,3,3,2,2,3,3,4,2,3,5,5,3,4,4,3,5,2,2,3,3,3,1,5,3,4,3,2,3,1,3,2,1,4,4,3,2,3,2,2,3,3,4,3,2,3,3
HI186,2,3,2,3,2,1,4,3,3,1,2,3,5,4,2,3,3,3,2,3,3,5,4,2,2,3,3,3,3,4,3,4,3,2,3,3,3,2,3,2,3,3,5,2,5,2
HI188,4,4,2,1,2,3,3,3,3,4,3,1,4,3,5,2,3,3,3,3,3,2,3,4,3,4,3,4,4,1,3,3,3,3,3,1,5,3,3,3,2,3,4,2,5,2
HI191,3,2,3,2,1,4,4,3,3,1,4,4,4,2,3,4,2,4,3,3,3,4,5,1,1,5,5,5,5,4,1,3,3,4,4,5,1,1,5,4,4,5,4,3,2,3
HI193,5,3,3,2,3,2,4,4,5,3,2,4,1,4,3,2,4,2,5,2,3,4,3,5,3,3,3,1,3,2,1,5,3,2,4,2,4,4,3,3,3,3,2,3,3,3
HI196,1,3,2,3,4,1,2,3,3,3,3,3,4,2,3,3,4,3,3,3,3,3,4,3,2,4,2,2,4,2,2,3,1,2,3,2,3,1,3,3,4,4,3,3,3,2
HI197,5,2,3,1,1,4,4,2,2,2,2,2,4,2,3,2,3,2,3,3,2,3,2,5,5,5,3,3,5,1,3,4,3,4,5,2,2,5,2,3,3,3,2,3,3,3
HI199,3,5,3,3,3,3,3,1,4,3,3,1,2,2,3,2,1,4,3,4,2,2,1,3,3,3,4,3,3,3,2,3,2,1,4,4,3,3,2,3,2,3,3,3,1,4
HI201,4,3,3,4,4,4,2,2,2,1,4,3,2,3,1,2,4,3,2,3,3,3,5,2,4,2,3,3,4,4,3,4,3,5,3,4,1,3,5,3,5,1,3,4,3,3
HI210,2,3,3,3,3,2,5,4,4,3,4,3,4,5,1,4,3,3,2,5,4,1,3,3,1,3,2,2,3,2,4,4,4,3,3,4,4,3,2,2,4,3,4,3,3,3
HI212,4,2,4,3,3,2,3,4,1,2,3,2,3,4,2,3,5,2,2,2,1,2,2,4,3,2,3,3,4,5,4,4,3,3,3,3,2,1,1,2,5,2,3,1,3,4
HI218,4,2,2,3,3,3,2,4,3,4,4,4,2,1,2,5,3,5,2,4,3,4,3,3,3,5,2,3,1,3,3,3,5,2,3,2,2,3,3,3,4,4,3,4,3,4
HI224,5,3,2,1,3,4,1,3,4,3,3,1,4,3,5,3,3,5,3,3,2,5,3,5,2,3,3,4,1,4,3,1,3,3,5,3,3,3,1,3,3,2,2,3,3,3
HI228,3,4,3,2,4,2,1,5,2,2,3,4,2,2,3,3,4,4,3,4,5,4,3,3,3,1,3,4,2,3,4,4,3,1,3,3,2,3,4,5,3,2,3,3,3,4
HI232,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,4,4,3,1,3,3,2,3,2,5,3,1,3,2,3,1,4,3,3,3,3,4,4,5,1,3,3,3,5,4,4
HI240,2,2,3,5,3,5,5,3,4,2,4,4,2,3,4,2,1,2,2,3,5,3,3,4,1,4,3,2,3,3,3,4,2,5,4,4,2,3,3,3,3,2,2,2,2,2
HI241,3,4,5,2,1,3,5,3,5,4,3,2,2,4,3,2,3,5,3,1,4,4,1,3,3,4,3,2,3,2,3,3,3,3,3,5,2,3,3,3,3,2,3,4,2,1
